UniqueID,b1.126,b1.127N,b1.127C,b1.128N,b1.128C,b1.129N,b1.129C,b1.130N,b1.130C,b1.131N,b1.131C,b2.126,b2.127N,b2.127C,b2.128N,b2.128C,b2.129N,b2.129C,b2.130N,b2.130C,b2.131N,b2.131C,b3.126,b3.127N,b3.127C,b3.128N,b3.128C,b3.129N,b3.129C,b3.130N,b3.130C,b3.131N,b3.131C,b4.126,b4.127N,b4.127C,b4.128N,b4.128C,b4.129N,b4.129C,b4.130N,b4.130C,b4.131N,b4.131C
Mal2|Q8BI08,2308694.435,2095205.01,1757067.619,1640400.361,1336924.835,2077413.255,1350580.747,1814934.117,2040703.248,1965518.85,2099085.249,777389.4421,468177.2458,562976.0948,900321.4873,540750.2288,833500.0993,459623.2105,745190.0356,838382.7543,825833.6208,845550.5087,619664.6249,546782.0478,795094.9754,695951.7256,668536.1076,510912.5862,647429.0283,656198.3278,713509.5722,291845.2152,561145.9421,939702.9317,908851.8425,865467.4099,1075261.094,736065.5919,1011926.062,1033911.789,862070.0204,644601.9134,687283.1127,879856.6873
Man2a2|Q8BRK9,64972.80263,68822.29465,98952.03564,81626.04769,83889.38981,68488.05494,100935.1398,83877.35578,99975.60371,80269.17786,72659.42414,30516.15939,38653.53757,37718.44044,41593.88309,40336.12785,29010.57588,33560.83988,40203.19522,43626.43315,48258.02159,35876.19775,34874.73364,53509.05594,58809.38783,52088.4022,50995.29995,42940.19219,52338.11599,47976.85126,51204.30449,41869.32333,39443.37586,37552.88531,32393.05893,43237.33138,46645.15966,35745.41455,39565.10907,40616.76586,43793.49575,38793.8204,41705.25473,36060.61188
Man2c1|Q91W89,151875.1803,127728.0724,121385.3008,151680.5826,147599.9273,169921.1081,151736.1086,120865.6339,134243.5694,135603.8645,168080.8675,270662.52,288758.4053,282916.0464,337768.4833,261898.1395,260220.412,286398.1008,281245.6243,233787.2065,298715.7003,273365.7632,237767.6138,224187.7525,235652.5073,216983.012,210257.7866,284126.9644,232539.0019,242696.5895,269226.1869,286848.5043,286654.2143,94475.39857,101298.7757,94469.88583,97125.37345,104190.9563,102813.1503,98166.84175,107474.3105,101122.4316,107395.4186,80858.7243
Manf|Q9CXI5,812844.9782,853314.4751,958496.1481,1011084.156,1130297.913,818008.056,1100211.249,1117018.467,742423.6304,728194.0181,809503.5788,223579.0097,220378.219,250337.0462,153290.711,230060.3866,216994.6056,195195.4437,225741.8214,201546.9018,210186.3072,232982.049,63379.29949,74505.80596,69754.20666,77293.13823,58295.74688,83546.98525,90877.73277,72848.84078,45114.20327,78086.16821,67471.60231,238125.3253,289796.8926,246148.7118,278659.9509,329820.7444,246038.0655,285885.9539,251470.6791,298450.9563,258488.3904,222343.5699
Maoa|Q64133,13313887.62,9858468.68,11089826.33,10324457.72,10817344.83,14352135.08,12136894.97,10444567.45,12194775.87,11784718.28,14047242.64,15192243.78,11076159.07,13670392.23,12364346.55,14392931.33,15321823.38,11888579.21,13463869.64,15699219.03,13070736.59,15871227.33,16899475.49,15864353.57,16262886.66,19253967.51,17562391.06,17915918.62,15883859.35,16647533.27,15102307.32,15171647.69,17669074.7,16989664.56,12366001.07,16573471.03,15472613.17,13353960.16,16835583.92,19224734.55,15838828.72,14577792.75,12218137.07,15789310.81
Maob|Q8BW75,5767902.802,3962072.006,4254104.865,3779749.285,3983155.011,5549455.169,4867639.837,4229954.387,4990690.12,5547806.661,5722127.558,10226035.33,9238048.934,9344970.46,10055979.58,10694377.14,10602578.9,10115262.71,10573762.2,12145648.77,9602255.666,10828472.63,11990417.91,11338562.17,10054884.55,10809628.98,9927413.388,12519055.1,9761783.817,10020362.22,9616514.961,8494661.781,12204757.64,6210146.31,3946658.431,5010459.917,5182414.76,4511527.416,6257933.144,5930132.742,5414951.668,4898070.012,4907187.366,5962404.401
Map1a|Q9QYR6,36510774.69,44486717.08,44222011.65,42302232.03,46381153.27,35837207.52,44741527.22,45952729.58,49236029.19,51324218.45,36015972.53,24256755.51,30901653.14,32842553.48,29712817.79,36583534.03,25042365.63,34499764.81,31812753.47,33673164.36,31855628.5,25520134.45,22103819.03,24763458.53,24211818.89,23725097.05,26131048.4,22124196.36,26596580.65,23811887.03,23989741.45,26348899.18,22134848.37,23419090.05,29617649.83,29355257.31,32186882.28,32893967.72,24316013.73,28367275.63,33133540.34,32617752.78,37299254.4,22950721.25
Map1b|P14873,46274466.73,43885936.93,46084049.08,48288806.21,53838250.62,41737569.02,51618100.6,49638138.21,56119837.58,54672167.39,42883474.77,30638557.84,31199051.81,34258799.83,31909414.42,33859393.17,30988978.06,33379738.33,31124337.23,34062044.55,33574256.06,30968452.11,35586654.86,36981939.04,37839752.46,35173264.6,39138386.83,34845486.71,39310130.13,34992865.08,37201613.55,36082859.73,36410984.33,32181094.33,36565264.04,36048975.77,38306051.64,39800430.03,32048300.13,35948307.18,36541360.34,41306650.47,38587205,32189791.28
Map1lc3a|Q91VR7,913472.1453,860811.7327,1013424.865,954827.1307,958646.9496,886103.591,1161806.52,920560.6038,1057511.222,1021168.268,915214.7769,1179570.96,1375664.843,1374688.401,1231258.528,1284202.992,1188019.267,1530943.512,1311154.488,1289684.312,1227985.051,1112933.033,1087324.737,1240431.223,1231861.685,1244229.597,1382178.358,1152503.489,1442834.401,1372125.881,1179950.03,1363530.829,1235038.751,2213017.352,2694878.651,2220219.282,2486542.569,2122390.334,2199055.331,2217572.013,2251736.796,2631769.921,2736491.242,2497398.46
Map1lc3b|Q9CQV6,5547150.54,5551997.808,5447641.095,5380474.704,4414186.411,5758279.52,4938303.798,5443830.64,4904856.294,5040946.609,5509285.562,4331761.676,3578281.111,3947543.779,2695020.918,3771172.624,4233934.471,3470236.096,3514802.817,3663327.312,3443752.82,4181029.281,3149143.487,3321846.748,2979063.671,3341857.936,3777939.096,3256590.115,3131780.826,3181882.045,3231926.177,2936210.783,3166333.286,4848376.349,4249900.356,4602607.501,4422717.455,3693282.606,4904600.032,4346979.885,4980260.798,4728229.21,4730597.911,4995670.303
Map1s|Q8C052,1209055.481,1208048.12,1259868.705,1315516.132,1566922.863,1198578.388,1292727.067,1193027.162,1559018.826,1378955.558,1193942.775,805848.1961,808874.3961,843473.5673,886035.333,857943.5333,853297.2251,849102.6534,791257.0115,824341.1788,858313.0769,805239.2659,1391273.624,1338842.342,1224932.205,1441528.021,1509491.384,1366695.991,1321778.683,1393672.756,1395013.321,1162950.609,1333587.814,1363850.668,1476150.254,1426495.23,1648369.665,1413941.768,1437349.209,1539533.443,1468737.95,1599066.934,1545604.506,1237207.893
Map2|P20357,24378750.79,36280140.03,32095518.77,32708192.9,40928796.43,24172965.42,35762120.39,34333327.51,39724602.02,38586235.9,24189478.67,22393508.59,23924542.92,29477245.03,19545511.11,24581639.82,22688539.19,25254507.23,25879106.66,29506318.06,26852896.7,22888521.7,22647258.49,29261717.37,24785871.06,26852738.61,33831221.41,23331841.66,29741017.47,27663246.15,30138921.61,35991420.06,23298163.35,27956918.4,38830639.01,32064461.77,42504292.23,48622082.43,28288669.26,37360191.23,40332243.93,43728071.78,51168780.29,27350692.17
Map2k1|P31938,10923688.8,12378534.74,12553511.49,11832160.83,9945386.569,11601264.62,9486229.386,12221582.1,11089908.69,10891316.31,11797277.65,11459869.62,13238216.23,12571215.91,14699469.78,11763143.12,11645775.48,15877304.35,12531791.27,10077253.74,12800585.78,11298494.61,4190231.172,4463556.245,4532308.999,4087817.092,4263740.184,4702900.201,4561144.306,5339135.106,5084765.69,5207073.652,4671209.334,8902370.497,10110441.86,8455917.069,8854907.301,8204871.079,8621189.991,8966672.311,9319742.732,8862593.355,8236780.3,8841994.348
Map2k2|Q63932,240781.241,310377.7905,295613.8613,313633.0386,334475.1863,264732.6328,367629.2853,301179.4405,391803.5498,386742.0861,266578.0997,132686.2374,198660.7477,188972.9843,224781.5116,209311.3139,167431.6659,190942.4598,231504.2707,207231.2634,224292.2475,150379.014,90040.73079,85914.62456,71298.99864,68909.70888,82840.06355,97432.65925,85006.19784,97587.93456,87780.90312,84944.52726,92021.56678,410969.6038,499492.7262,471396.1343,414451.5621,498017.1765,416372.0321,465551.0139,465449.2091,489621.4152,442572.5187,425497.4641
Map2k4|P47809,1596446.764,1856062.83,1853058.126,1853426.836,1885786.484,1682567.332,1710633.112,1771844.022,1937354.948,1946942.52,1645068.516,1338064.058,1578992.299,1545689.827,1679938.679,1426709.384,1360104.035,1623315.489,1530152.768,1249103.648,1567931.687,1349391.4,1013245.94,1042658.016,1000908.917,1059866.603,1083998.659,1064539.404,1083849.622,1205472.144,1205343.307,1267986.458,1108235.454,1277098.217,1437085.969,1267029.344,1298767.039,1193158.102,1309311.91,1276356.571,1347073.016,1292188.099,1165231.193,1365799.014
Map2k6|P70236,549168.123,681153.3757,592736.6079,585306.057,492878.4817,650161.5264,472067.7171,598244.311,492846.4543,543942.5919,669931.9634,394170.6708,457367.7839,402160.0771,401081.3343,423356.5132,425052.242,389384.9568,399933.3769,353869.4985,394048.4096,449485.7412,421478.7023,469860.367,557544.4066,540045.6299,476757.7089,498402.2161,486384.831,491570.7229,474819.2101,548566.9239,484373.3969,399357.3268,392507.0475,357357.8524,397193.0032,379683.3732,441458.255,359154.3188,427267.0582,388315.602,374619.429,363432.2037
Map4|P27546,9670244.715,10366288.28,10851873.61,10269908.78,14297019.34,9814707.469,12614162.67,10430325.1,9258079.602,9336105.566,9604776.567,7158155.325,6657635.986,9022755.857,5718913.539,7948302.578,7564833.322,7335143.897,7086852.104,9281652.96,7779483.861,7642143.398,7283615.613,8067454.535,7962782.642,7725463.825,8523051.001,7252481.488,7421068.736,8194701.943,7275555.583,7627507.09,7515003.956,10461654.86,11720266.26,13679352.46,12788534.63,13385902.76,10723546.21,13972428.76,12865973.38,14268613.86,13717223.65,10239839.68
Map4k2|Q61161,17247.30981,15556.50024,15850.84326,16371.33164,13225.42361,13162.70636,16669.31852,15976.3857,16342.54847,17693.71788,16341.87824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Map4k4|P97820,41737.05588,47090.69439,40115.80614,47910.98129,39922.79007,45091.5035,34685.2927,49898.50112,52270.92198,67201.41053,39846.02968,62999.75714,91186.15846,73977.72721,97965.15705,95570.99811,77529.53342,96534.36493,100377.2217,93567.03025,93284.46539,72344.13458,115929.2789,113310.6436,117189.8168,84683.1115,147010.4195,82500.02289,94460.71697,143694.4282,142516.0278,115486.2758,128981.3918,66479.11257,67731.47333,65447.15802,68391.22635,74975.75413,75280.35682,78213.73327,81028.3336,79071.18839,80887.15236,52367.12284
Map6|Q7TSJ2,51222630.16,52413142.35,56766644.02,51728619.49,59651648.7,46988710.04,55719561.43,49824385.63,56969169.23,55842719.45,47140431.64,45006671.39,48864165.91,51674397.73,53413639.3,51970857.63,44803614.75,53141659.5,48335508.91,47418487.61,52432633.5,45150587.09,40252290.29,37397351.51,40144260.87,40026772.94,40794162.44,39513974.48,40731661.26,39692042.84,40770840.29,41316926.34,40249213.68,49627202.55,55197564.47,61651407.31,55942389.88,57384133.96,51375524.37,53585847.79,54440776.71,57075400.21,53145097.08,50513352.53
Map6d1|Q14BB9,874457.1049,1074548.973,894531.8329,992445.5534,1053068.313,872112.7241,1000914.603,879846.5118,964701.9394,928927.472,875510.5889,356851.8314,365313.1344,434218.616,422488.1229,461592.1787,378181.3337,456597.4438,434383.3743,473698.6067,457138.4556,381106.899,876728.7712,805036.8909,708993.9938,870936.6749,682692.6109,849173.4591,822018.7103,715718.1552,732645.1001,941705.6685,809230.0197,428766.8345,384411.0041,414958.6777,467174.0772,474201.0368,436116.4975,449325.29,534601.2784,457571.8782,501756.9752,394517.6078
